,timeslot.is_full,timeslot.start_date,timeslot.id,timeslot.instructions,timeslot.end_date
145,False,1582068600,1204989.0,,1582075800
146,False,1581463800,1204988.0,,1581471000
147,False,1582673400,1204990.0,,1582680600
148,False,1581463800,1204988.0,,1581471000
149,False,1582068600,1204989.0,,1582075800
150,False,1581463800,1204988.0,,1581471000
151,False,1582068600,1204989.0,,1582075800
152,False,1582673400,1204990.0,,1582680600
153,False,1583191800,1204991.0,,1583199000
154,False,1583793000,1204992.0,,1583800200
155,False,1584484200,1204993.0,,1584491400
156,False,1585089000,1204994.0,,1585096200
157,False,1585693800,1204995.0,,1585701000
158,False,1581463800,1204988.0,,1581471000
159,False,1582068600,1204989.0,,1582075800
160,False,1583191800,1204991.0,,1583199000
161,False,1583793000,1204992.0,,1583800200
162,False,1585089000,1204994.0,,1585096200
163,False,1585693800,1204995.0,,1585701000
164,False,1581463800,1204988.0,,1581471000
165,False,1581463800,1204988.0,,1581471000
166,False,1582068600,1204989.0,,1582075800
167,False,1583793000,1204992.0,,1583800200
168,False,1582068600,1204989.0,,1582075800
169,False,1582673400,1204990.0,,1582680600
170,False,1582673400,1204990.0,,1582680600
171,False,1583191800,1204991.0,,1583199000
172,False,1583191800,1204991.0,,1583199000
173,False,1583191800,1204991.0,,1583199000
174,False,1583793000,1204992.0,,1583800200
175,False,1583793000,1204992.0,,1583800200
176,False,1584484200,1204993.0,,1584491400
177,False,1583793000,1204992.0,,1583800200
178,False,1585693800,1204995.0,,1585701000
179,False,1584484200,1204993.0,,1584491400
180,False,1585693800,1204995.0,,1585701000
181,False,1584484200,1204993.0,,1584491400
182,False,1585089000,1204994.0,,1585096200
183,False,1584484200,1204993.0,,1584491400
184,False,1585089000,1204994.0,,1585096200
185,False,1585089000,1204994.0,,1585096200
186,False,1581463800,1204996.0,,1581471000
187,False,1581051600,1219825.0,,1581136200
188,False,1582068600,1253654.0,,1582075800
189,False,1582068600,1253654.0,,1582075800
190,False,1582068600,1253654.0,,1582075800
191,False,1582068600,1253654.0,,1582075800
192,False,1582068600,1253654.0,,1582075800
193,False,1582068600,1253654.0,,1582075800
194,False,1582673400,1293086.0,,1582678800
195,False,1582673400,1293086.0,,1582678800
196,False,1582678800,1303208.0,,1582686000
197,False,1582673400,1293086.0,,1582678800
198,False,1582678800,1303208.0,,1582686000
199,False,1582678800,1303208.0,,1582686000
200,False,1582678800,1303208.0,,1582686000
201,False,1582673400,1293086.0,,1582678800
202,False,1582673400,1293086.0,,1582678800
203,False,1582678800,1303208.0,,1582686000
204,False,1582673400,1293086.0,,1582678800
205,False,1582678800,1303208.0,,1582686000
206,False,1582673400,1293086.0,,1582678800
207,False,1582678800,1303208.0,,1582686000
208,False,1582678800,1303208.0,,1582686000
209,False,1582673400,1293086.0,,1582678800
210,False,1582678800,1303208.0,,1582686000
211,False,1582673400,1293086.0,,1582678800
212,False,1582678800,1303208.0,,1582686000
213,False,1582678800,1303208.0,,1582686000
214,False,1583191800,1333916.0,,1583199000
215,False,1583191800,1333916.0,,1583199000
216,False,1583191800,1333916.0,,1583199000
217,False,1583191800,1333916.0,,1583199000
218,False,1583191800,1333916.0,,1583199000
219,False,1583191800,1333916.0,,1583199000
220,False,1583191800,1333916.0,,1583199000
221,False,1583191800,1333916.0,,1583199000
222,False,1583191800,1333916.0,,1583199000
223,False,1583191800,1333916.0,,1583199000
224,False,1583935200,1347078.0,,1583971200
225,False,1583935200,1347078.0,,1583971200
226,False,1583935200,1347078.0,,1583971200
227,False,1583793000,1357474.0,,1583800200
228,False,1583793000,1357474.0,,1583800200
229,False,1583793000,1357474.0,,1583800200
230,False,1583793000,1357474.0,,1583800200
231,False,1583793000,1357474.0,,1583800200
232,False,1583793000,1357474.0,,1583800200
233,False,1583793000,1357474.0,,1583800200
234,False,1583793000,1357474.0,,1583800200
235,False,1583793000,1357474.0,,1583800200
236,False,1583793000,1357474.0,,1583800200
237,False,1583793000,1357474.0,,1583800200
238,False,1583793000,1357474.0,,1583800200
239,False,1583793000,1357474.0,,1583800200
240,False,1583793000,1357474.0,,1583800200
241,False,1583420400,1361463.0,,1583460000
242,False,1583420400,1361463.0,,1583460000
243,False,1583420400,1361463.0,,1583460000
244,False,1583420400,1361463.0,,1583460000
245,False,1584367200,1361470.0,,1584406800
246,False,1583935200,1361467.0,,1583974800
247,False,1583762400,1361465.0,,1583802000
248,False,1583848800,1361466.0,,1583888400
249,False,1584194400,1361469.0,,1584234000
250,False,1584367200,1361470.0,,1584406800
251,False,1584021600,1361468.0,,1584061200
252,False,1584709200,1385923.0,,1584752400
253,False,1584709200,1385923.0,,1584752400
254,False,1583631000,1364913.0,,1583634600
255,False,1583631000,1364913.0,,1583634600
256,False,1583631000,1364913.0,,1583634600
257,False,1583631000,1364913.0,,1583634600
258,False,1583631000,1364913.0,,1583634600
259,False,1583631000,1364913.0,,1583634600
260,False,1583631000,1364913.0,,1583634600
261,False,1583631000,1364913.0,,1583634600
262,False,1583631000,1364913.0,,1583634600
263,False,1583631000,1364913.0,,1583634600
264,False,1583631000,1364913.0,,1583634600
265,False,1583631000,1364913.0,,1583634600
266,False,1583631000,1364913.0,,1583634600
267,False,1583631000,1364913.0,,1583634600
268,False,1583631000,1364913.0,,1583634600
269,False,1583631000,1364913.0,,1583634600
270,False,1583631000,1364913.0,,1583634600
271,False,1583631000,1364913.0,,1583634600
272,False,1583631000,1364913.0,,1583634600
273,False,1583631000,1364913.0,,1583634600
274,False,1583631000,1364913.0,,1583634600
275,False,1583631000,1364913.0,,1583634600
276,False,1583631000,1364913.0,,1583634600
277,False,1583631000,1364913.0,,1583634600
278,False,1583631000,1364913.0,,1583634600
279,False,1583631000,1364913.0,,1583634600
280,False,1583631000,1364913.0,,1583634600
281,False,1583631000,1364913.0,,1583634600
282,False,1583631000,1364913.0,,1583634600
283,False,1583631000,1364913.0,,1583634600
284,False,1583631000,1364913.0,,1583634600
285,False,1583631000,1364913.0,,1583634600
286,False,1583631000,1364913.0,,1583634600
287,False,1583631000,1364913.0,,1583634600
288,False,1583631000,1364913.0,,1583634600
289,False,1583631000,1364913.0,,1583634600
290,False,1583631000,1364913.0,,1583634600
291,False,1583631000,1364913.0,,1583634600
292,False,1583631000,1364913.0,,1583634600
293,False,1583631000,1364913.0,,1583634600
294,False,1583631000,1364913.0,,1583634600
295,False,1583631000,1364913.0,,1583634600
296,False,1583631000,1364913.0,,1583634600
297,False,1583631000,1364913.0,,1583634600
298,False,1583631000,1364913.0,,1583634600
299,False,1583631000,1364913.0,,1583634600
300,False,1583631000,1364913.0,,1583634600
301,False,1583631000,1364913.0,,1583634600
302,False,1583631000,1364913.0,,1583634600
303,False,1583631000,1364913.0,,1583634600
304,False,1583631000,1364913.0,,1583634600
305,False,1583631000,1364913.0,,1583634600
306,False,1583631000,1364913.0,,1583634600
307,False,1583631000,1364913.0,,1583634600
308,False,1583631000,1364913.0,,1583634600
309,False,1583631000,1364913.0,,1583634600
310,False,1583631000,1364913.0,,1583634600
311,False,1583631000,1364913.0,,1583634600
312,False,1583631000,1364913.0,,1583634600
313,False,1583631000,1364913.0,,1583634600
314,False,1583631000,1364913.0,,1583634600
315,False,1583631000,1364913.0,,1583634600
316,False,1583631000,1364913.0,,1583634600
317,False,1583631000,1364913.0,,1583634600
318,False,1583631000,1364913.0,,1583634600
319,False,1583631000,1364913.0,,1583634600
320,False,1583631000,1364913.0,,1583634600
321,False,1583631000,1364913.0,,1583634600
322,False,1583631000,1364913.0,,1583634600
323,False,1583631000,1364913.0,,1583634600
324,False,1583631000,1364913.0,,1583634600
325,False,1583631000,1364913.0,,1583634600
326,False,1583631000,1364913.0,,1583634600
327,False,1583631000,1364913.0,,1583634600
328,False,1583631000,1364913.0,,1583634600
329,False,1583631000,1364913.0,,1583634600
330,False,1583631000,1364913.0,,1583634600
331,False,1583631000,1364913.0,,1583634600
332,False,1583631000,1364913.0,,1583634600
333,False,1583631000,1364913.0,,1583634600
334,False,1583631000,1364913.0,,1583634600
335,False,1583631000,1364913.0,,1583634600
336,False,1583631000,1364913.0,,1583634600
337,False,1583631000,1364913.0,,1583634600
338,False,1583631000,1364913.0,,1583634600
339,False,1583631000,1364913.0,,1583634600
340,False,1583631000,1364913.0,,1583634600
341,False,1583631000,1364913.0,,1583634600
342,False,1583631000,1364913.0,,1583634600
343,False,1583631000,1364913.0,,1583634600
344,False,1583631000,1364913.0,,1583634600
345,False,1583631000,1364913.0,,1583634600
346,False,1583631000,1364913.0,,1583634600
347,False,1583631000,1364913.0,,1583634600
348,False,1583631000,1364913.0,,1583634600
349,False,1583631000,1364913.0,,1583634600
350,False,1583631000,1364913.0,,1583634600
351,False,1583631000,1364913.0,,1583634600
352,False,1583631000,1364913.0,,1583634600
353,False,1583631000,1364913.0,,1583634600
354,False,1583631000,1364913.0,,1583634600
355,False,1583631000,1364913.0,,1583634600
356,False,1583631000,1364913.0,,1583634600
357,False,1583631000,1364913.0,,1583634600
358,False,1583631000,1364913.0,,1583634600
359,False,1583631000,1364913.0,,1583634600
360,False,1583631000,1364913.0,,1583634600
361,False,1583631000,1364913.0,,1583634600
362,False,1583631000,1364913.0,,1583634600
363,False,1583631000,1364913.0,,1583634600
364,False,1583631000,1364913.0,,1583634600
365,False,1583631000,1364913.0,,1583634600
366,False,1583631000,1364913.0,,1583634600
367,False,1583631000,1364913.0,,1583634600
368,False,1583631000,1364913.0,,1583634600
369,False,1583631000,1364913.0,,1583634600
370,False,1583631000,1364913.0,,1583634600
371,False,1583631000,1364913.0,,1583634600
372,False,1583631000,1364913.0,,1583634600
373,False,1583631000,1364913.0,,1583634600
374,False,1583631000,1364913.0,,1583634600
375,False,1583631000,1364913.0,,1583634600
376,False,1583631000,1364913.0,,1583634600
377,False,1583631000,1364913.0,,1583634600
378,False,1583631000,1364913.0,,1583634600
379,False,1583631000,1364913.0,,1583634600
380,False,1583631000,1364913.0,,1583634600
381,False,1583631000,1364913.0,,1583634600
382,False,1583631000,1364913.0,,1583634600
383,False,1583631000,1364913.0,,1583634600
384,False,1583631000,1364913.0,,1583634600
385,False,1583631000,1364913.0,,1583634600
386,False,1583631000,1364913.0,,1583634600
387,False,1583631000,1364913.0,,1583634600
388,False,1583631000,1364913.0,,1583634600
389,False,1583631000,1364913.0,,1583634600
390,False,1583631000,1364913.0,,1583634600
391,False,1583631000,1364913.0,,1583634600
392,False,1583631000,1364913.0,,1583634600
393,False,1583631000,1364913.0,,1583634600
394,False,1583631000,1364913.0,,1583634600
395,False,1583631000,1364913.0,,1583634600
396,False,1583631000,1364913.0,,1583634600
397,False,1583631000,1364913.0,,1583634600
398,False,1583631000,1364913.0,,1583634600
399,False,1583631000,1364913.0,,1583634600
400,False,1583631000,1364913.0,,1583634600
401,False,1583631000,1364913.0,,1583634600
402,False,1583631000,1364913.0,,1583634600
403,False,1583631000,1364913.0,,1583634600
404,False,1583631000,1364913.0,,1583634600
405,False,1583631000,1364913.0,,1583634600
406,False,1583631000,1364913.0,,1583634600
407,False,1583631000,1364913.0,,1583634600
408,False,1583631000,1364913.0,,1583634600
409,False,1583631000,1364913.0,,1583634600
410,False,1583631000,1364913.0,,1583634600
411,False,1583631000,1364913.0,,1583634600
412,False,1583631000,1364913.0,,1583634600
413,False,1583631000,1364913.0,,1583634600
414,False,1583631000,1364913.0,,1583634600
415,False,1583631000,1364913.0,,1583634600
416,False,1583631000,1364913.0,,1583634600
417,False,1583631000,1364913.0,,1583634600
418,False,1583631000,1364913.0,,1583634600
419,False,1583631000,1364913.0,,1583634600
420,False,1583631000,1364913.0,,1583634600
421,False,1583631000,1364913.0,,1583634600
422,False,1583631000,1364913.0,,1583634600
423,False,1583631000,1364913.0,,1583634600
424,False,1583631000,1364913.0,,1583634600
425,False,1583631000,1364913.0,,1583634600
426,False,1583631000,1364913.0,,1583634600
427,False,1583631000,1364913.0,,1583634600
428,False,1583631000,1364913.0,,1583634600
429,False,1583631000,1364913.0,,1583634600
430,False,1583631000,1364913.0,,1583634600
431,False,1583631000,1364913.0,,1583634600
432,False,1583631000,1364913.0,,1583634600
433,False,1583631000,1364913.0,,1583634600
434,False,1583631000,1364913.0,,1583634600
435,False,1583631000,1364913.0,,1583634600
436,False,1583631000,1364913.0,,1583634600
437,False,1583631000,1364913.0,,1583634600
438,False,1583631000,1364913.0,,1583634600
439,False,1583631000,1364913.0,,1583634600
440,False,1583631000,1364913.0,,1583634600
441,False,1583631000,1364913.0,,1583634600
442,False,1583631000,1364913.0,,1583634600
443,False,1583631000,1364913.0,,1583634600
444,False,1583631000,1364913.0,,1583634600
445,False,1583631000,1364913.0,,1583634600
446,False,1583631000,1364913.0,,1583634600
447,False,1583631000,1364913.0,,1583634600
448,False,1583631000,1364913.0,,1583634600
449,False,1583631000,1364913.0,,1583634600
450,False,1583631000,1364913.0,,1583634600
451,False,1583631000,1364913.0,,1583634600
452,False,1583631000,1364913.0,,1583634600
453,False,1583631000,1364913.0,,1583634600
454,False,1583631000,1364913.0,,1583634600
455,False,1583631000,1364913.0,,1583634600
456,False,1583631000,1364913.0,,1583634600
457,False,1583631000,1364913.0,,1583634600
458,False,1583631000,1364913.0,,1583634600
459,False,1583631000,1364913.0,,1583634600
460,False,1583631000,1364913.0,,1583634600
461,False,1584453600,1368334.0,,1584460800
462,False,1584397800,1377371.0,,1584405000
463,False,1584397800,1377371.0,,1584405000
464,False,1584484200,1377383.0,,1584491400
465,False,1584484200,1377383.0,,1584491400
466,False,1584194400,1384774.0,,1584230400
467,False,1584194400,1384774.0,,1584230400
468,False,1584194400,1384774.0,,1584230400
469,False,1584194400,1384774.0,,1584230400
470,False,1584194400,1384774.0,,1584230400
471,False,1584194400,1384774.0,,1584230400
472,False,1584194400,1384774.0,,1584230400
473,False,1584194400,1384774.0,,1584230400
474,False,1584194400,1384774.0,,1584230400
475,False,1584194400,1384774.0,,1584230400
476,False,1584194400,1384774.0,,1584230400
477,False,1584194400,1384774.0,,1584230400
478,False,1584194400,1384774.0,,1584230400
479,False,1584280800,1384775.0,,1584316800
480,False,1584194400,1384826.0,,1584234000
481,False,1584280800,1384827.0,,1584320400
482,False,1584194400,1384826.0,,1584234000
483,False,1584280800,1384827.0,,1584320400
484,False,1584367200,1384828.0,,1584406800
485,False,1584367200,1384828.0,,1584406800
486,False,1585263600,1392101.0,,1585269000
487,False,1585263600,1392101.0,,1585269000
488,False,1585263600,1392101.0,,1585269000
489,False,1585263600,1392101.0,,1585269000
490,False,1585263600,1392101.0,,1585269000
491,False,1585263600,1392101.0,,1585269000
492,False,1585263600,1392101.0,,1585269000
493,False,1585263600,1392101.0,,1585269000
494,False,1585263600,1392101.0,,1585269000
495,False,1585263600,1392101.0,,1585269000
496,False,1585263600,1392101.0,,1585269000
497,False,1585263600,1392101.0,,1585269000
498,False,1585263600,1392101.0,,1585269000
499,False,1585263600,1392101.0,,1585269000
500,False,1585263600,1392101.0,,1585269000
501,False,1585263600,1392101.0,,1585269000
502,False,1585263600,1392101.0,,1585269000
503,False,1585263600,1392101.0,,1585269000
504,False,1585263600,1392101.0,,1585269000
505,False,1585263600,1392101.0,,1585269000
506,False,1585263600,1392101.0,,1585269000
507,False,1585263600,1392101.0,,1585269000
508,False,1585263600,1392101.0,,1585269000
509,False,1585263600,1392101.0,,1585269000
510,False,1585263600,1392101.0,,1585269000
511,False,1585263600,1392101.0,,1585269000
512,False,1585263600,1392101.0,,1585269000
513,False,1585263600,1392101.0,,1585269000
514,False,1585263600,1392101.0,,1585269000
515,False,1585263600,1392101.0,,1585269000
516,False,1585263600,1392101.0,,1585269000
517,False,1585263600,1392101.0,,1585269000
518,False,1585263600,1392101.0,,1585269000
519,False,1585263600,1392101.0,,1585269000
520,False,1585263600,1392101.0,,1585269000
521,False,1585263600,1392101.0,,1585269000
522,False,1585263600,1392101.0,,1585269000
523,False,1585263600,1392101.0,,1585269000
524,False,1585263600,1392101.0,,1585269000
525,False,1585263600,1392101.0,,1585269000
526,False,1585263600,1392101.0,,1585269000
527,False,1585263600,1392101.0,,1585269000
528,False,1585263600,1392101.0,,1585269000
529,False,1585263600,1392101.0,,1585269000
530,False,1585263600,1392101.0,,1585269000
531,False,1585263600,1392101.0,,1585269000
532,False,1585263600,1392101.0,,1585269000
533,False,1585263600,1392101.0,,1585269000
534,False,1585263600,1392101.0,,1585269000
535,False,1585263600,1392101.0,,1585269000
536,False,1585263600,1392101.0,,1585269000
537,False,1585263600,1392101.0,,1585269000
538,False,1585263600,1392101.0,,1585269000
539,False,1585263600,1392101.0,,1585269000
540,False,1585263600,1392101.0,,1585269000
541,False,1585263600,1392101.0,,1585269000
542,False,1585263600,1392101.0,,1585269000
543,False,1585263600,1392101.0,,1585269000
544,False,1585263600,1392101.0,,1585269000
545,False,1585263600,1392101.0,,1585269000
546,False,1585263600,1392101.0,,1585269000
547,False,1585263600,1392101.0,,1585269000
548,False,1585263600,1392101.0,,1585269000
549,False,1585263600,1392101.0,,1585269000
550,False,1585263600,1392101.0,,1585269000
551,False,1585263600,1392101.0,,1585269000
552,False,1585263600,1392101.0,,1585269000
553,False,1585263600,1392101.0,,1585269000
554,False,1585263600,1392101.0,,1585269000
555,False,1585263600,1392101.0,,1585269000
556,False,1585263600,1392101.0,,1585269000
557,False,1585263600,1392101.0,,1585269000
558,False,1585263600,1392101.0,,1585269000
559,False,1585263600,1392101.0,,1585269000
560,False,1585263600,1392101.0,,1585269000
561,False,1585263600,1392101.0,,1585269000
562,False,1585263600,1392101.0,,1585269000
563,False,1585263600,1392101.0,,1585269000
564,False,1585263600,1392101.0,,1585269000
565,False,1585263600,1392101.0,,1585269000
566,False,1585263600,1392101.0,,1585269000
567,False,1585263600,1392101.0,,1585269000
568,False,1585263600,1392101.0,,1585269000
569,False,1585263600,1392101.0,,1585269000
570,False,1585263600,1392101.0,,1585269000
571,False,1585263600,1392101.0,,1585269000
572,False,1585263600,1392101.0,,1585269000
573,False,1585263600,1392101.0,,1585269000
574,False,1585263600,1392101.0,,1585269000
575,False,1585263600,1392101.0,,1585269000
576,False,1585263600,1392101.0,,1585269000
577,False,1585263600,1392101.0,,1585269000
578,False,1585263600,1392101.0,,1585269000
579,False,1585263600,1392101.0,,1585269000
580,False,1585263600,1392101.0,,1585269000
581,False,1585263600,1392101.0,,1585269000
582,False,1585263600,1392101.0,,1585269000
583,False,1585263600,1392101.0,,1585269000
584,False,1585263600,1392101.0,,1585269000
585,False,1585263600,1392101.0,,1585269000
586,False,1585263600,1392101.0,,1585269000
587,False,1585263600,1392101.0,,1585269000
588,False,1585263600,1392101.0,,1585269000
589,False,1585263600,1392101.0,,1585269000
590,False,1585263600,1392101.0,,1585269000
591,False,1585263600,1392101.0,,1585269000
592,False,1585263600,1392101.0,,1585269000
593,False,1585263600,1392101.0,,1585269000
594,False,1585263600,1392101.0,,1585269000
595,False,1585263600,1392101.0,,1585269000
596,False,1585263600,1392101.0,,1585269000
597,False,1585263600,1392101.0,,1585269000
598,False,1585263600,1392101.0,,1585269000
599,False,1585263600,1392101.0,,1585269000
600,False,1585263600,1392101.0,,1585269000
601,False,1585263600,1392101.0,,1585269000
602,False,1585263600,1392101.0,,1585269000
603,False,1585263600,1392101.0,,1585269000
604,False,1585263600,1392101.0,,1585269000
605,False,1585263600,1392101.0,,1585269000
606,False,1585263600,1392101.0,,1585269000
607,False,1585263600,1392101.0,,1585269000
608,False,1585263600,1392101.0,,1585269000
609,False,1585263600,1392101.0,,1585269000
610,False,1585263600,1392101.0,,1585269000
611,False,1585263600,1392101.0,,1585269000
612,False,1585263600,1392101.0,,1585269000
613,False,1585263600,1392101.0,,1585269000
614,False,1585263600,1392101.0,,1585269000
615,False,1585263600,1392101.0,,1585269000
616,False,1585263600,1392101.0,,1585269000
617,False,1585263600,1392101.0,,1585269000
618,False,1585263600,1392101.0,,1585269000
619,False,1585263600,1392101.0,,1585269000
620,False,1585263600,1392101.0,,1585269000
621,False,1585263600,1392101.0,,1585269000
622,False,1585263600,1392101.0,,1585269000
623,False,1585263600,1392101.0,,1585269000
624,False,1585263600,1392101.0,,1585269000
625,False,1585263600,1392101.0,,1585269000
626,False,1585263600,1392101.0,,1585269000
627,False,1585263600,1392101.0,,1585269000
628,False,1585263600,1392101.0,,1585269000
629,False,1585263600,1392101.0,,1585269000
630,False,1585263600,1392101.0,,1585269000
631,False,1585263600,1392101.0,,1585269000
632,False,1585263600,1392101.0,,1585269000
633,False,1585263600,1392101.0,,1585269000
634,False,1585263600,1392101.0,,1585269000
635,False,1585263600,1392101.0,,1585269000
636,False,1585263600,1392101.0,,1585269000
637,False,1585263600,1392101.0,,1585269000
638,False,1585263600,1392101.0,,1585269000
639,False,1585263600,1392101.0,,1585269000
640,False,1585263600,1392101.0,,1585269000
641,False,1585263600,1392101.0,,1585269000
642,False,1585263600,1392101.0,,1585269000
643,False,1585263600,1392101.0,,1585269000
644,False,1585263600,1392101.0,,1585269000
645,False,1585263600,1392101.0,,1585269000
646,False,1585263600,1392101.0,,1585269000
647,False,1585263600,1392101.0,,1585269000
648,False,1585263600,1392101.0,,1585269000
649,False,1585263600,1392101.0,,1585269000
650,False,1585263600,1392101.0,,1585269000
651,False,1585263600,1392101.0,,1585269000
652,False,1585263600,1392101.0,,1585269000
653,False,1585263600,1392101.0,,1585269000
654,False,1584982800,1392254.0,,1584986400
655,False,1584982800,1392254.0,,1584986400
656,False,1585587600,1392255.0,,1585591200
657,False,1584982800,1392254.0,,1584986400
658,False,1585587600,1392255.0,,1585591200
659,False,1584982800,1392254.0,,1584986400
660,False,1585587600,1392255.0,,1585591200
661,False,1586192400,1392256.0,,1586196000
662,False,1586797200,1392257.0,,1586800800
663,False,1587402000,1392258.0,,1587405600
664,False,1588006800,1392259.0,,1588010400
665,False,1588611600,1392260.0,,1588615200
666,False,1589216400,1392261.0,,1589220000
667,False,1589821200,1392262.0,,1589824800
668,False,1590426000,1392263.0,,1590429600
669,False,1591030800,1392264.0,,1591034400
